generation,operator,NE,EHR,IR,cEHR,Δμ,Δσ,total_variants,elite_count,non_elite_count,rejections,duplicates
40.0,ConceptAdditionOperator,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,2.0,0.0
40.0,InformedEvolutionOperator,0.0,50.0,50.0,100.0,-0.2419,0.0,1.0,1.0,0.0,1.0,0.0
40.0,LLMBackTranslation_HI,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,2.0,0.0
40.0,LLMBasedParaphrasing,0.0,50.0,50.0,100.0,0.3045,0.0,1.0,1.0,0.0,1.0,0.0
40.0,LLM_POSAwareSynonymReplacement,0.0,100.0,0.0,100.0,0.0628,0.003,2.0,2.0,0.0,0.0,0.0
40.0,MLM,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,2.0,0.0
40.0,NegationOperator,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,2.0,0.0
40.0,POSAwareAntonymReplacement,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,2.0,0.0
40.0,SemanticFusionCrossover,0.0,100.0,0.0,100.0,0.0435,0.0,1.0,1.0,0.0,0.0,0.0
40.0,SemanticSimilarityCrossover,0.0,100.0,0.0,100.0,0.1144,0.0,1.0,1.0,0.0,0.0,0.0
40.0,StylisticMutator,0.0,50.0,50.0,100.0,0.0552,0.0,1.0,1.0,0.0,1.0,0.0
40.0,TypographicalErrorsOperator,0.0,50.0,50.0,100.0,0.0602,0.0,1.0,1.0,0.0,1.0,0.0
41.0,ConceptAdditionOperator,0.0,33.33,66.67,100.0,-0.2134,0.0,1.0,1.0,0.0,2.0,0.0
41.0,InformedEvolutionOperator,0.0,100.0,0.0,100.0,-0.1851,0.0199,3.0,3.0,0.0,0.0,0.0
41.0,LLMBackTranslation_HI,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,3.0,0.0
41.0,LLMBasedParaphrasing,0.0,33.33,66.67,100.0,-0.053,0.0,1.0,1.0,0.0,2.0,0.0
41.0,LLM_POSAwareSynonymReplacement,0.0,33.33,66.67,100.0,0.036,0.0,1.0,1.0,0.0,2.0,0.0
41.0,MLM,0.0,33.33,66.67,100.0,-0.1204,0.0,1.0,1.0,0.0,2.0,0.0
41.0,NegationOperator,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,3.0,0.0
41.0,POSAwareAntonymReplacement,0.0,33.33,66.67,100.0,-0.2102,0.0,1.0,1.0,0.0,2.0,0.0
41.0,SemanticFusionCrossover,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,3.0,0.0
41.0,SemanticSimilarityCrossover,0.0,100.0,0.0,100.0,-0.1137,0.0694,3.0,3.0,0.0,0.0,0.0
41.0,StylisticMutator,0.0,66.67,33.33,100.0,-0.1591,0.0926,2.0,2.0,0.0,1.0,0.0
41.0,TypographicalErrorsOperator,0.0,33.33,66.67,100.0,0.1086,0.0,1.0,1.0,0.0,2.0,0.0
42.0,ConceptAdditionOperator,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,3.0,0.0
42.0,InformedEvolutionOperator,0.0,100.0,0.0,100.0,-0.1572,0.0057,3.0,3.0,0.0,0.0,0.0
42.0,LLMBackTranslation_HI,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,3.0,0.0
42.0,LLMBasedParaphrasing,0.0,33.33,66.67,100.0,0.0559,0.0,1.0,1.0,0.0,2.0,0.0
42.0,LLM_POSAwareSynonymReplacement,0.0,33.33,66.67,100.0,0.0035,0.0,1.0,1.0,0.0,2.0,0.0
42.0,MLM,0.0,33.33,66.67,100.0,0.0451,0.0,1.0,1.0,0.0,2.0,0.0
42.0,NegationOperator,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,3.0,0.0
42.0,POSAwareAntonymReplacement,0.0,66.67,33.33,100.0,0.0056,0.0093,2.0,2.0,0.0,1.0,0.0
42.0,SemanticFusionCrossover,0.0,100.0,0.0,100.0,-0.0772,0.0762,3.0,3.0,0.0,0.0,0.0
42.0,SemanticSimilarityCrossover,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,2.0
42.0,StylisticMutator,0.0,33.33,66.67,100.0,0.0245,0.0,1.0,1.0,0.0,2.0,0.0
42.0,TypographicalErrorsOperator,0.0,33.33,66.67,100.0,0.049,0.0,1.0,1.0,0.0,2.0,0.0
43.0,ConceptAdditionOperator,0.0,33.33,66.67,100.0,-0.3466,0.0,1.0,1.0,0.0,2.0,0.0
43.0,InformedEvolutionOperator,0.0,33.33,66.67,100.0,-0.1893,0.0,1.0,1.0,0.0,2.0,0.0
43.0,LLMBackTranslation_HI,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,3.0,0.0
43.0,LLMBasedParaphrasing,0.0,66.67,33.33,100.0,-0.1049,0.0445,2.0,2.0,0.0,1.0,0.0
43.0,LLM_POSAwareSynonymReplacement,0.0,66.67,33.33,100.0,-0.1958,0.0418,2.0,2.0,0.0,1.0,0.0
43.0,MLM,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,3.0,0.0
43.0,NegationOperator,0.0,33.33,66.67,100.0,-0.0996,0.0,1.0,1.0,0.0,2.0,0.0
43.0,POSAwareAntonymReplacement,0.0,33.33,66.67,100.0,-0.2671,0.0,1.0,1.0,0.0,2.0,0.0
43.0,SemanticFusionCrossover,0.0,66.67,33.33,100.0,-0.2268,0.0134,2.0,2.0,0.0,1.0,0.0
43.0,SemanticSimilarityCrossover,0.0,50.0,0.0,100.0,-0.0688,0.0,1.0,1.0,0.0,0.0,1.0
43.0,StylisticMutator,0.0,33.33,33.33,100.0,0.016,0.0,1.0,1.0,0.0,1.0,1.0
43.0,TypographicalErrorsOperator,0.0,33.33,66.67,100.0,-0.3472,0.0,1.0,1.0,0.0,2.0,0.0
44.0,ConceptAdditionOperator,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,3.0,0.0
44.0,InformedEvolutionOperator,0.0,66.67,33.33,100.0,-0.0583,0.2311,2.0,2.0,0.0,1.0,0.0
44.0,LLMBackTranslation_HI,0.0,33.33,66.67,100.0,-0.0796,0.0,1.0,1.0,0.0,2.0,0.0
44.0,LLMBasedParaphrasing,0.0,100.0,0.0,100.0,-0.2149,0.0368,3.0,3.0,0.0,0.0,0.0
44.0,LLM_POSAwareSynonymReplacement,0.0,66.67,33.33,100.0,-0.1952,0.0668,2.0,2.0,0.0,1.0,0.0
44.0,MLM,0.0,33.33,66.67,100.0,0.0734,0.0,1.0,1.0,0.0,2.0,0.0
44.0,NegationOperator,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,3.0,0.0
44.0,POSAwareAntonymReplacement,0.0,33.33,66.67,100.0,0.0502,0.0,1.0,1.0,0.0,2.0,0.0
44.0,SemanticFusionCrossover,0.0,33.33,66.67,100.0,-0.2007,0.0,1.0,1.0,0.0,2.0,0.0
44.0,SemanticSimilarityCrossover,0.0,100.0,0.0,100.0,-0.1633,0.0365,3.0,3.0,0.0,0.0,0.0
44.0,StylisticMutator,0.0,66.67,33.33,100.0,-0.0407,0.0576,2.0,2.0,0.0,1.0,0.0
44.0,TypographicalErrorsOperator,0.0,100.0,0.0,100.0,-0.0711,0.0804,3.0,3.0,0.0,0.0,0.0
45.0,ConceptAdditionOperator,0.0,33.33,66.67,100.0,0.0191,0.0,1.0,1.0,0.0,2.0,0.0
45.0,InformedEvolutionOperator,0.0,33.33,66.67,100.0,-0.1308,0.0,1.0,1.0,0.0,2.0,0.0
45.0,LLMBackTranslation_HI,0.0,33.33,66.67,100.0,0.022,0.0,1.0,1.0,0.0,2.0,0.0
45.0,LLMBasedParaphrasing,0.0,33.33,66.67,100.0,0.2366,0.0,1.0,1.0,0.0,2.0,0.0
45.0,LLM_POSAwareSynonymReplacement,0.0,33.33,66.67,100.0,0.0238,0.0,1.0,1.0,0.0,2.0,0.0
45.0,MLM,0.0,66.67,33.33,100.0,0.1472,0.1809,2.0,2.0,0.0,1.0,0.0
45.0,NegationOperator,0.0,33.33,66.67,100.0,0.1788,0.0,1.0,1.0,0.0,2.0,0.0
45.0,POSAwareAntonymReplacement,0.0,66.67,33.33,100.0,0.0551,0.056,2.0,2.0,0.0,1.0,0.0
45.0,SemanticFusionCrossover,0.0,100.0,0.0,100.0,0.1294,0.1304,3.0,3.0,0.0,0.0,0.0
45.0,SemanticSimilarityCrossover,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,2.0
45.0,StylisticMutator,0.0,33.33,66.67,100.0,0.2797,0.0,1.0,1.0,0.0,2.0,0.0
45.0,TypographicalErrorsOperator,0.0,66.67,33.33,100.0,0.0622,0.0683,2.0,2.0,0.0,1.0,0.0
46.0,ConceptAdditionOperator,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,3.0,0.0
46.0,InformedEvolutionOperator,0.0,33.33,66.67,100.0,0.0785,0.0,1.0,1.0,0.0,2.0,0.0
46.0,LLMBackTranslation_HI,0.0,33.33,66.67,100.0,-0.22,0.0,1.0,1.0,0.0,2.0,0.0
46.0,LLMBasedParaphrasing,0.0,66.67,33.33,100.0,-0.2017,0.0259,2.0,2.0,0.0,1.0,0.0
46.0,LLM_POSAwareSynonymReplacement,0.0,66.67,33.33,100.0,-0.1766,0.1394,2.0,2.0,0.0,1.0,0.0
46.0,MLM,0.0,33.33,66.67,100.0,-0.0431,0.0,1.0,1.0,0.0,2.0,0.0
46.0,NegationOperator,0.0,33.33,66.67,100.0,-0.2407,0.0,1.0,1.0,0.0,2.0,0.0
46.0,POSAwareAntonymReplacement,0.0,66.67,33.33,100.0,-0.1974,0.0423,2.0,2.0,0.0,1.0,0.0
46.0,SemanticFusionCrossover,0.0,66.67,33.33,100.0,-0.1462,0.1589,2.0,2.0,0.0,1.0,0.0
46.0,SemanticSimilarityCrossover,0.0,100.0,0.0,100.0,-0.0936,0.0838,3.0,3.0,0.0,0.0,0.0
46.0,StylisticMutator,0.0,33.33,66.67,100.0,-0.0836,0.0,1.0,1.0,0.0,2.0,0.0
46.0,TypographicalErrorsOperator,0.0,33.33,66.67,100.0,-0.1506,0.0,1.0,1.0,0.0,2.0,0.0
47.0,ConceptAdditionOperator,0.0,50.0,50.0,100.0,0.0358,0.0,1.0,1.0,0.0,1.0,0.0
47.0,InformedEvolutionOperator,0.0,50.0,50.0,100.0,-0.2647,0.0,1.0,1.0,0.0,1.0,0.0
47.0,LLMBackTranslation_HI,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,2.0,0.0
47.0,LLMBasedParaphrasing,0.0,50.0,50.0,100.0,0.119,0.0,1.0,1.0,0.0,1.0,0.0
47.0,LLM_POSAwareSynonymReplacement,0.0,100.0,0.0,100.0,0.0125,0.0005,2.0,2.0,0.0,0.0,0.0
47.0,MLM,0.0,50.0,50.0,100.0,0.0149,0.0,1.0,1.0,0.0,1.0,0.0
47.0,NegationOperator,0.0,50.0,50.0,100.0,0.0137,0.0,1.0,1.0,0.0,1.0,0.0
47.0,POSAwareAntonymReplacement,0.0,50.0,50.0,100.0,0.0572,0.0,1.0,1.0,0.0,1.0,0.0
47.0,SemanticFusionCrossover,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,1.0,0.0
47.0,SemanticSimilarityCrossover,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,1.0
47.0,StylisticMutator,0.0,50.0,50.0,100.0,0.1119,0.0,1.0,1.0,0.0,1.0,0.0
47.0,TypographicalErrorsOperator,0.0,50.0,50.0,100.0,0.0965,0.0,1.0,1.0,0.0,1.0,0.0
48.0,ConceptAdditionOperator,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,2.0,0.0
48.0,InformedEvolutionOperator,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,2.0,0.0
48.0,LLMBackTranslation_HI,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,2.0,0.0
48.0,LLMBasedParaphrasing,0.0,50.0,50.0,100.0,-0.1576,0.0,1.0,1.0,0.0,1.0,0.0
48.0,LLM_POSAwareSynonymReplacement,0.0,50.0,50.0,100.0,-0.2423,0.0,1.0,1.0,0.0,1.0,0.0
48.0,MLM,0.0,100.0,0.0,100.0,-0.1566,0.1133,2.0,2.0,0.0,0.0,0.0
48.0,NegationOperator,0.0,50.0,50.0,100.0,-0.2424,0.0,1.0,1.0,0.0,1.0,0.0
48.0,POSAwareAntonymReplacement,0.0,50.0,50.0,100.0,0.0195,0.0,1.0,1.0,0.0,1.0,0.0
48.0,SemanticFusionCrossover,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,1.0,0.0
48.0,SemanticSimilarityCrossover,0.0,100.0,0.0,100.0,-0.2149,0.0,1.0,1.0,0.0,0.0,0.0
48.0,StylisticMutator,0.0,50.0,50.0,100.0,0.0159,0.0,1.0,1.0,0.0,1.0,0.0
48.0,TypographicalErrorsOperator,0.0,50.0,50.0,100.0,-0.2257,0.0,1.0,1.0,0.0,1.0,0.0
49.0,ConceptAdditionOperator,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,3.0,0.0
49.0,InformedEvolutionOperator,0.0,33.33,66.67,100.0,0.0028,0.0,1.0,1.0,0.0,2.0,0.0
49.0,LLMBackTranslation_HI,0.0,33.33,66.67,100.0,-0.2408,0.0,1.0,1.0,0.0,2.0,0.0
49.0,LLMBasedParaphrasing,0.0,66.67,33.33,100.0,-0.1682,0.0894,2.0,2.0,0.0,1.0,0.0
49.0,LLM_POSAwareSynonymReplacement,0.0,66.67,33.33,100.0,-0.1087,0.1253,2.0,2.0,0.0,1.0,0.0
49.0,MLM,0.0,66.67,33.33,100.0,0.0053,0.0042,2.0,2.0,0.0,1.0,0.0
49.0,NegationOperator,0.0,33.33,66.67,100.0,-0.0339,0.0,1.0,1.0,0.0,2.0,0.0
49.0,POSAwareAntonymReplacement,0.0,100.0,0.0,100.0,-0.116,0.1022,3.0,3.0,0.0,0.0,0.0
49.0,SemanticFusionCrossover,0.0,100.0,0.0,100.0,-0.0952,0.1341,3.0,3.0,0.0,0.0,0.0
49.0,SemanticSimilarityCrossover,0.0,100.0,0.0,100.0,-0.1442,0.1222,3.0,3.0,0.0,0.0,0.0
49.0,StylisticMutator,0.0,66.67,33.33,100.0,-0.2122,0.0131,2.0,2.0,0.0,1.0,0.0
49.0,TypographicalErrorsOperator,0.0,66.67,33.33,100.0,-0.2368,0.0435,2.0,2.0,0.0,1.0,0.0
50.0,ConceptAdditionOperator,0.0,33.33,66.67,100.0,0.1208,0.0,1.0,1.0,0.0,2.0,0.0
50.0,InformedEvolutionOperator,0.0,33.33,66.67,100.0,-0.136,0.0,1.0,1.0,0.0,2.0,0.0
50.0,LLMBackTranslation_HI,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,3.0,0.0
50.0,LLMBasedParaphrasing,0.0,66.67,33.33,100.0,0.1446,0.1566,2.0,2.0,0.0,1.0,0.0
50.0,LLM_POSAwareSynonymReplacement,0.0,33.33,66.67,100.0,0.0423,0.0,1.0,1.0,0.0,2.0,0.0
50.0,MLM,0.0,33.33,33.33,100.0,0.026,0.0,1.0,1.0,0.0,1.0,1.0
50.0,NegationOperator,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,3.0,0.0
50.0,POSAwareAntonymReplacement,0.0,33.33,66.67,100.0,0.0406,0.0,1.0,1.0,0.0,2.0,0.0
50.0,SemanticFusionCrossover,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,3.0,0.0
50.0,SemanticSimilarityCrossover,0.0,50.0,0.0,100.0,0.2425,0.0,1.0,1.0,0.0,0.0,1.0
50.0,StylisticMutator,0.0,66.67,33.33,100.0,0.0908,0.0117,2.0,2.0,0.0,1.0,0.0
50.0,TypographicalErrorsOperator,0.0,33.33,66.67,100.0,0.2177,0.0,1.0,1.0,0.0,2.0,0.0
